fecha,REGION,AGLOMERADO,la_rioja_region,desoc,pea,tasa_desoc
2007-Q1,Cuyo,Gran Mendoza,1. Resto país,17171,405408,4.235486226221486
2007-Q1,Cuyo,Gran San Juan,1. Resto país,13070,184915,7.06811237595652
2007-Q1,Cuyo,San Luis - El Chorrillo,1. Resto país,1477,77372,1.9089593134467249
2007-Q1,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,141176,1620462,8.712083344132722
2007-Q1,Gran Buenos Aires,Partidos del GBA,1. Resto país,543993,4583049,11.869674533263773
2007-Q1,Nordeste,Corrientes,1. Resto país,8892,130031,6.838369311933308
2007-Q1,Nordeste,Formosa,1. Resto país,2797,77729,3.598399567728904
2007-Q1,Nordeste,Gran Resistencia,1. Resto país,8160,121247,6.730063424249671
2007-Q1,Nordeste,Posadas,1. Resto país,4269,106887,3.993937522804457
2007-Q1,Noroeste,Gran Catamarca,2. NOA-Resto,11452,80466,14.232098028981186
2007-Q1,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,37948,320335,11.846348354066837
2007-Q1,Noroeste,Jujuy - Palpala,2. NOA-Resto,8216,108350,7.582833410244577
2007-Q1,Noroeste,La Rioja,3. La Rioja,6116,75264,8.126062925170068
2007-Q1,Noroeste,S. del Estero - La Banda,2. NOA-Resto,10581,135655,7.799933655228336
2007-Q1,Noroeste,Salta,2. NOA-Resto,22662,215118,10.534683290101247
2007-Q1,Pampeana,Bahia Blanca - Cerri,1. Resto país,12323,141876,8.685753756801715
2007-Q1,Pampeana,Concordia,1. Resto país,4555,57490,7.923117063837188
2007-Q1,Pampeana,Gran Cordoba,1. Resto país,63149,649557,9.721856588413335
2007-Q1,Pampeana,Gran La Plata,1. Resto país,29145,359475,8.107656999791363
2007-Q1,Pampeana,Gran Parana,1. Resto país,7147,111310,6.420806755906927
2007-Q1,Pampeana,Gran Rosario,1. Resto país,58730,566104,10.374418834701752
2007-Q1,Pampeana,Gran Santa Fe,1. Resto país,16526,194982,8.475654162948375
2007-Q1,Pampeana,Mar del Plata - Batan,1. Resto país,25819,275753,9.363089431483973
2007-Q1,Pampeana,Rio Cuarto,1. Resto país,7537,72219,10.436311773909914
2007-Q1,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,7579,75573,10.028713958688948
2007-Q1,Pampeana,Santa Rosa - Toay,1. Resto país,3086,45904,6.722725688393168
2007-Q1,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,2374,58278,4.073578365764096
2007-Q1,Patagonica,Neuquen - Plottier,1. Resto país,7692,115188,6.677778935305762
2007-Q1,Patagonica,Rawson - Trelew,1. Resto país,3140,54883,5.721261592842957
2007-Q1,Patagonica,Rio Gallegos,1. Resto país,642,38851,1.6524671179635015
2007-Q1,Patagonica,Ushuaia - Rio Grande,1. Resto país,4809,55150,8.71985494106981
2007-Q1,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,2852,32135,8.87505834759608
2007-Q2,Cuyo,Gran Mendoza,1. Resto país,13235,391167,3.383465374124096
2007-Q2,Cuyo,Gran San Juan,1. Resto país,15199,180839,8.404713585012082
2007-Q2,Cuyo,San Luis - El Chorrillo,1. Resto país,1284,78483,1.6360230878024542
2007-Q2,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,100451,1619360,6.203129631459342
2007-Q2,Gran Buenos Aires,Partidos del GBA,1. Resto país,443327,4628379,9.578450684354069
2007-Q2,Nordeste,Corrientes,1. Resto país,6581,129056,5.0993367220431445
2007-Q2,Nordeste,Formosa,1. Resto país,2977,77939,3.8196538318428517
2007-Q2,Nordeste,Gran Resistencia,1. Resto país,6751,121501,5.556332869688315
2007-Q2,Nordeste,Posadas,1. Resto país,5614,110701,5.071318235607627
2007-Q2,Noroeste,Gran Catamarca,2. NOA-Resto,8580,80694,10.632760800059483
2007-Q2,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,30713,323021,9.508050560180298
2007-Q2,Noroeste,Jujuy - Palpala,2. NOA-Resto,10082,119034,8.469848950719962
2007-Q2,Noroeste,La Rioja,3. La Rioja,7108,75203,9.451750595056048
2007-Q2,Noroeste,S. del Estero - La Banda,2. NOA-Resto,9547,140883,6.7765450764109225
2007-Q2,Noroeste,Salta,2. NOA-Resto,22395,211126,10.607409793204058
2007-Q2,Pampeana,Bahia Blanca - Cerri,1. Resto país,11842,133353,8.880190171949637
2007-Q2,Pampeana,Concordia,1. Resto país,3223,56554,5.698977967959825
2007-Q2,Pampeana,Gran Cordoba,1. Resto país,47217,631550,7.476367666851397
2007-Q2,Pampeana,Gran La Plata,1. Resto país,26729,349974,7.637424494391013
2007-Q2,Pampeana,Gran Parana,1. Resto país,6390,110691,5.772827059110497
2007-Q2,Pampeana,Gran Rosario,1. Resto país,60130,569606,10.556419700635177
2007-Q2,Pampeana,Gran Santa Fe,1. Resto país,18290,195512,9.354924505912681
2007-Q2,Pampeana,Mar del Plata - Batan,1. Resto país,32391,291146,11.125346046313533
2007-Q2,Pampeana,Rio Cuarto,1. Resto país,7232,74138,9.754781623458955
2007-Q2,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,5491,78104,7.030369763392399
2007-Q2,Pampeana,Santa Rosa - Toay,1. Resto país,2311,51430,4.493486292047443
2007-Q2,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,3426,59964,5.7134280568341005
2007-Q2,Patagonica,Neuquen - Plottier,1. Resto país,7362,113750,6.472087912087912
2007-Q2,Patagonica,Rawson - Trelew,1. Resto país,4042,58149,6.951108359559063
2007-Q2,Patagonica,Rio Gallegos,1. Resto país,1094,40871,2.676714540872501
2007-Q2,Patagonica,Ushuaia - Rio Grande,1. Resto país,4171,53561,7.787382610481506
2007-Q2,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,2111,32970,6.402790415529269
2007-Q4,Cuyo,Gran Mendoza,1. Resto país,11393,378369,3.0110817746697007
2007-Q4,Cuyo,Gran San Juan,1. Resto país,15307,181898,8.41515574662723
2007-Q4,Cuyo,San Luis - El Chorrillo,1. Resto país,1199,81868,1.4645526945815215
2007-Q4,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,99197,1583498,6.264422184303359
2007-Q4,Gran Buenos Aires,Partidos del GBA,1. Resto país,374808,4499061,8.330805027982507
2007-Q4,Nordeste,Corrientes,1. Resto país,5576,127671,4.367475777584573
2007-Q4,Nordeste,Formosa,1. Resto país,2362,76724,3.078567332255878
2007-Q4,Nordeste,Gran Resistencia,1. Resto país,7217,126426,5.7084776865518165
2007-Q4,Nordeste,Posadas,1. Resto país,4736,115214,4.110611557623205
2007-Q4,Noroeste,Gran Catamarca,2. NOA-Resto,7247,78518,9.22973076237296
2007-Q4,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,26907,329437,8.16757073431339
2007-Q4,Noroeste,Jujuy - Palpala,2. NOA-Resto,10695,126831,8.432481018047639
2007-Q4,Noroeste,La Rioja,3. La Rioja,4790,74797,6.404000160434242
2007-Q4,Noroeste,S. del Estero - La Banda,2. NOA-Resto,7647,139616,5.477165940866376
2007-Q4,Noroeste,Salta,2. NOA-Resto,20798,213928,9.72196252944916
2007-Q4,Pampeana,Bahia Blanca - Cerri,1. Resto país,12649,133935,9.44413334826595
2007-Q4,Pampeana,Concordia,1. Resto país,3481,56015,6.214406855306614
2007-Q4,Pampeana,Gran Cordoba,1. Resto país,53440,626692,8.527314853229337
2007-Q4,Pampeana,Gran La Plata,1. Resto país,25005,351493,7.113939680164327
2007-Q4,Pampeana,Gran Parana,1. Resto país,4865,108510,4.483457745829877
2007-Q4,Pampeana,Gran Rosario,1. Resto país,50819,576533,8.814586502420504
2007-Q4,Pampeana,Gran Santa Fe,1. Resto país,18641,204411,9.11937224513358
2007-Q4,Pampeana,Mar del Plata - Batan,1. Resto país,32465,301661,10.762080613668987
2007-Q4,Pampeana,Rio Cuarto,1. Resto país,5202,73408,7.086421098517873
2007-Q4,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,5177,75547,6.852687730816578
2007-Q4,Pampeana,Santa Rosa - Toay,1. Resto país,2863,54475,5.255621844882974
2007-Q4,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,1553,61022,2.544983776342958
2007-Q4,Patagonica,Neuquen - Plottier,1. Resto país,6396,114968,5.563287175561896
2007-Q4,Patagonica,Rawson - Trelew,1. Resto país,3024,57500,5.259130434782609
2007-Q4,Patagonica,Rio Gallegos,1. Resto país,709,40716,1.7413301896060516
2007-Q4,Patagonica,Ushuaia - Rio Grande,1. Resto país,2918,55271,5.279441298330047
2007-Q4,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,2820,32939,8.561279941710435
2008-Q1,Cuyo,Gran Mendoza,1. Resto país,17574,393397,4.467243014054505
2008-Q1,Cuyo,Gran San Juan,1. Resto país,13095,183882,7.121414820373935
2008-Q1,Cuyo,San Luis - El Chorrillo,1. Resto país,1214,79508,1.526890375811239
2008-Q1,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,102532,1588757,6.453598630879361
2008-Q1,Gran Buenos Aires,Partidos del GBA,1. Resto país,444547,4522415,9.829858604307654
2008-Q1,Nordeste,Corrientes,1. Resto país,9346,138502,6.747916997588482
2008-Q1,Nordeste,Formosa,1. Resto país,2162,81090,2.666173387594031
2008-Q1,Nordeste,Gran Resistencia,1. Resto país,5336,125218,4.26136817390471
2008-Q1,Nordeste,Posadas,1. Resto país,7852,119130,6.5911189456895825
2008-Q1,Noroeste,Gran Catamarca,2. NOA-Resto,7174,80289,8.935221512286864
2008-Q1,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,37450,330785,11.321553274785737
2008-Q1,Noroeste,Jujuy - Palpala,2. NOA-Resto,10285,118679,8.666234127351933
2008-Q1,Noroeste,La Rioja,3. La Rioja,5716,76093,7.511860486509929
2008-Q1,Noroeste,S. del Estero - La Banda,2. NOA-Resto,8261,142733,5.787729536967625
2008-Q1,Noroeste,Salta,2. NOA-Resto,18073,209401,8.630808830903385
2008-Q1,Pampeana,Bahia Blanca - Cerri,1. Resto país,11821,138937,8.508172768952834
2008-Q1,Pampeana,Concordia,1. Resto país,3896,55639,7.002282571577491
2008-Q1,Pampeana,Gran Cordoba,1. Resto país,57936,619481,9.352344946818384
2008-Q1,Pampeana,Gran La Plata,1. Resto país,31602,359249,8.796684193971313
2008-Q1,Pampeana,Gran Parana,1. Resto país,5635,118249,4.765367994655346
2008-Q1,Pampeana,Gran Rosario,1. Resto país,44820,573920,7.809450794535825
2008-Q1,Pampeana,Gran Santa Fe,1. Resto país,20132,217162,9.270498521840837
2008-Q1,Pampeana,Mar del Plata - Batan,1. Resto país,22469,297056,7.563893676613163
2008-Q1,Pampeana,Rio Cuarto,1. Resto país,6148,70212,8.75633794792913
2008-Q1,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,5964,77773,7.668471063222455
2008-Q1,Pampeana,Santa Rosa - Toay,1. Resto país,2423,54620,4.43610399121201
2008-Q1,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,2894,60609,4.774868418881685
2008-Q1,Patagonica,Neuquen - Plottier,1. Resto país,6503,114709,5.669127967291145
2008-Q1,Patagonica,Rawson - Trelew,1. Resto país,4810,54980,8.748635867588215
2008-Q1,Patagonica,Rio Gallegos,1. Resto país,813,41168,1.9748348231636224
2008-Q1,Patagonica,Ushuaia - Rio Grande,1. Resto país,2688,53513,5.023078504288677
2008-Q1,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,3962,34846,11.370028123744476
2008-Q2,Cuyo,Gran Mendoza,1. Resto país,15464,389507,3.970146877976519
2008-Q2,Cuyo,Gran San Juan,1. Resto país,12883,185140,6.95851787836232
2008-Q2,Cuyo,San Luis - El Chorrillo,1. Resto país,1301,82042,1.585773140586529
2008-Q2,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,85333,1573295,5.423839775757249
2008-Q2,Gran Buenos Aires,Partidos del GBA,1. Resto país,429196,4553857,9.424889714367403
2008-Q2,Nordeste,Corrientes,1. Resto país,12324,139982,8.80398908431084
2008-Q2,Nordeste,Formosa,1. Resto país,2019,76745,2.630790279497036
2008-Q2,Nordeste,Gran Resistencia,1. Resto país,6707,130519,5.1387154360667795
2008-Q2,Nordeste,Posadas,1. Resto país,6278,112067,5.602005942873459
2008-Q2,Noroeste,Gran Catamarca,2. NOA-Resto,7673,81232,9.445784912349813
2008-Q2,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,25470,341405,7.460347680906841
2008-Q2,Noroeste,Jujuy - Palpala,2. NOA-Resto,9836,123469,7.966372125796759
2008-Q2,Noroeste,La Rioja,3. La Rioja,5776,79948,7.224696052434082
2008-Q2,Noroeste,S. del Estero - La Banda,2. NOA-Resto,8986,144896,6.201689487632509
2008-Q2,Noroeste,Salta,2. NOA-Resto,15901,215664,7.3730432524668
2008-Q2,Pampeana,Bahia Blanca - Cerri,1. Resto país,10989,137444,7.995256249818107
2008-Q2,Pampeana,Concordia,1. Resto país,3734,57379,6.507607312779936
2008-Q2,Pampeana,Gran Cordoba,1. Resto país,39712,635889,6.245115106567342
2008-Q2,Pampeana,Gran La Plata,1. Resto país,29612,341500,8.671156661786238
2008-Q2,Pampeana,Gran Parana,1. Resto país,4882,108879,4.483876596956255
2008-Q2,Pampeana,Gran Rosario,1. Resto país,55658,593204,9.382606995232669
2008-Q2,Pampeana,Gran Santa Fe,1. Resto país,27296,211691,12.894265698588981
2008-Q2,Pampeana,Mar del Plata - Batan,1. Resto país,30307,286995,10.56011428770536
2008-Q2,Pampeana,Rio Cuarto,1. Resto país,6682,74783,8.935185804260326
2008-Q2,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,6378,79304,8.042469484515284
2008-Q2,Pampeana,Santa Rosa - Toay,1. Resto país,3260,54747,5.954664182512284
2008-Q2,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,3140,61715,5.087904075184315
2008-Q2,Patagonica,Neuquen - Plottier,1. Resto país,9850,110772,8.89213880764092
2008-Q2,Patagonica,Rawson - Trelew,1. Resto país,4465,56991,7.834570370760295
2008-Q2,Patagonica,Rio Gallegos,1. Resto país,886,41544,2.132678605815521
2008-Q2,Patagonica,Ushuaia - Rio Grande,1. Resto país,3185,53382,5.966430632048255
2008-Q2,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,3322,34472,9.636806683685311
2008-Q3,Cuyo,Gran Mendoza,1. Resto país,14479,382268,3.7876568271474462
2008-Q3,Cuyo,Gran San Juan,1. Resto país,13026,185800,7.010764262648009
2008-Q3,Cuyo,San Luis - El Chorrillo,1. Resto país,845,83673,1.00988371398181
2008-Q3,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,74620,1566819,4.762515644755393
2008-Q3,Gran Buenos Aires,Partidos del GBA,1. Resto país,440590,4543871,9.696358017206034
2008-Q3,Nordeste,Corrientes,1. Resto país,8087,140999,5.735501670224612
2008-Q3,Nordeste,Formosa,1. Resto país,2459,77486,3.1734764989804614
2008-Q3,Nordeste,Gran Resistencia,1. Resto país,4500,134440,3.34721808985421
2008-Q3,Nordeste,Posadas,1. Resto país,5070,110469,4.589522852564973
2008-Q3,Noroeste,Gran Catamarca,2. NOA-Resto,6104,79494,7.678566935869374
2008-Q3,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,26926,342867,7.853190887428653
2008-Q3,Noroeste,Jujuy - Palpala,2. NOA-Resto,8856,121771,7.272667548102587
2008-Q3,Noroeste,La Rioja,3. La Rioja,4366,75699,5.7675794924635735
2008-Q3,Noroeste,S. del Estero - La Banda,2. NOA-Resto,7651,145086,5.273424038156679
2008-Q3,Noroeste,Salta,2. NOA-Resto,18897,217040,8.70669001105787
2008-Q3,Pampeana,Bahia Blanca - Cerri,1. Resto país,8072,133172,6.061334214399423
2008-Q3,Pampeana,Concordia,1. Resto país,3928,56233,6.985222200487258
2008-Q3,Pampeana,Gran Cordoba,1. Resto país,36173,632663,5.717577920630731
2008-Q3,Pampeana,Gran La Plata,1. Resto país,27756,327287,8.480630150296223
2008-Q3,Pampeana,Gran Parana,1. Resto país,8563,112971,7.579821370086129
2008-Q3,Pampeana,Gran Rosario,1. Resto país,53869,575754,9.35625284409661
2008-Q3,Pampeana,Gran Santa Fe,1. Resto país,25003,210521,11.876724887303403
2008-Q3,Pampeana,Mar del Plata - Batan,1. Resto país,29265,304762,9.602575124195274
2008-Q3,Pampeana,Rio Cuarto,1. Resto país,5124,73167,7.003157161015213
2008-Q3,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,6205,78447,7.909798972554719
2008-Q3,Pampeana,Santa Rosa - Toay,1. Resto país,2353,54022,4.3556328903039505
2008-Q3,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,2991,60606,4.9351549351549355
2008-Q3,Patagonica,Neuquen - Plottier,1. Resto país,8372,109694,7.6321403176108085
2008-Q3,Patagonica,Rawson - Trelew,1. Resto país,3717,58128,6.394508670520231
2008-Q3,Patagonica,Rio Gallegos,1. Resto país,529,42412,1.2472885032537961
2008-Q3,Patagonica,Ushuaia - Rio Grande,1. Resto país,3839,55058,6.972647026771768
2008-Q3,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,2880,34320,8.391608391608392
2008-Q4,Cuyo,Gran Mendoza,1. Resto país,15200,382343,3.9754879780720453
2008-Q4,Cuyo,Gran San Juan,1. Resto país,11529,191093,6.033188028865526
2008-Q4,Cuyo,San Luis - El Chorrillo,1. Resto país,857,79166,1.082535431877321
2008-Q4,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,85056,1572660,5.408416313761398
2008-Q4,Gran Buenos Aires,Partidos del GBA,1. Resto país,391688,4658198,8.40857344406571
2008-Q4,Nordeste,Corrientes,1. Resto país,7726,137635,5.613397754931522
2008-Q4,Nordeste,Formosa,1. Resto país,1797,73266,2.4527065760379987
2008-Q4,Nordeste,Gran Resistencia,1. Resto país,2872,123842,2.319083994121542
2008-Q4,Nordeste,Posadas,1. Resto país,2119,108794,1.9477177050204975
2008-Q4,Noroeste,Gran Catamarca,2. NOA-Resto,6604,78988,8.360763660302831
2008-Q4,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,34587,355404,9.731741904987
2008-Q4,Noroeste,Jujuy - Palpala,2. NOA-Resto,5493,123748,4.438859617933219
2008-Q4,Noroeste,La Rioja,3. La Rioja,4426,74037,5.97809203506355
2008-Q4,Noroeste,S. del Estero - La Banda,2. NOA-Resto,4707,141502,3.3264547497561874
2008-Q4,Noroeste,Salta,2. NOA-Resto,25621,219806,11.656187729179367
2008-Q4,Pampeana,Bahia Blanca - Cerri,1. Resto país,14033,141038,9.94980076291496
2008-Q4,Pampeana,Concordia,1. Resto país,3074,58966,5.213173693314792
2008-Q4,Pampeana,Gran Cordoba,1. Resto país,49006,642862,7.623097958815422
2008-Q4,Pampeana,Gran La Plata,1. Resto país,25113,355229,7.069524166101305
2008-Q4,Pampeana,Gran Parana,1. Resto país,6642,113516,5.8511575460728
2008-Q4,Pampeana,Gran Rosario,1. Resto país,43031,573594,7.5019961854552175
2008-Q4,Pampeana,Gran Santa Fe,1. Resto país,19757,215444,9.17036445665695
2008-Q4,Pampeana,Mar del Plata - Batan,1. Resto país,30752,303752,10.124048565935368
2008-Q4,Pampeana,Rio Cuarto,1. Resto país,4041,74561,5.41972344791513
2008-Q4,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,6511,78176,8.32864306180925
2008-Q4,Pampeana,Santa Rosa - Toay,1. Resto país,2005,53009,3.7823765775623004
2008-Q4,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,2215,60767,3.645070515246762
2008-Q4,Patagonica,Neuquen - Plottier,1. Resto país,7068,121051,5.838861306391522
2008-Q4,Patagonica,Rawson - Trelew,1. Resto país,2395,56821,4.214990936449552
2008-Q4,Patagonica,Rio Gallegos,1. Resto país,924,41823,2.2093106663797433
2008-Q4,Patagonica,Ushuaia - Rio Grande,1. Resto país,2199,53050,4.145146088595665
2008-Q4,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,3404,35415,9.611746435126358
2009-Q1,Cuyo,Gran Mendoza,1. Resto país,22774,387973,5.869996107976586
2009-Q1,Cuyo,Gran San Juan,1. Resto país,13467,196359,6.8583563778589225
2009-Q1,Cuyo,San Luis - El Chorrillo,1. Resto país,2137,78103,2.7361304943472082
2009-Q1,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,124884,1603515,7.788140428995051
2009-Q1,Gran Buenos Aires,Partidos del GBA,1. Resto país,415156,4728817,8.779278200023388
2009-Q1,Nordeste,Corrientes,1. Resto país,9108,137233,6.636887629068811
2009-Q1,Nordeste,Formosa,1. Resto país,1636,77928,2.099373780925983
2009-Q1,Nordeste,Gran Resistencia,1. Resto país,5282,132243,3.9941622618966597
2009-Q1,Nordeste,Posadas,1. Resto país,5864,108847,5.387378614017842
2009-Q1,Noroeste,Gran Catamarca,2. NOA-Resto,8307,83265,9.976580796252927
2009-Q1,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,38496,341415,11.27542726593735
2009-Q1,Noroeste,Jujuy - Palpala,2. NOA-Resto,8769,131798,6.6533634804777
2009-Q1,Noroeste,La Rioja,3. La Rioja,5748,75187,7.644938619708194
2009-Q1,Noroeste,S. del Estero - La Banda,2. NOA-Resto,7073,138937,5.090796548075747
2009-Q1,Noroeste,Salta,2. NOA-Resto,22914,229435,9.987142327892432
2009-Q1,Pampeana,Bahia Blanca - Cerri,1. Resto país,15657,142977,10.950712352336389
2009-Q1,Pampeana,Concordia,1. Resto país,3850,58261,6.608194160759341
2009-Q1,Pampeana,Gran Cordoba,1. Resto país,57177,642455,8.899767298876963
2009-Q1,Pampeana,Gran La Plata,1. Resto país,23664,348226,6.7955867741064715
2009-Q1,Pampeana,Gran Parana,1. Resto país,9705,109946,8.82706055700071
2009-Q1,Pampeana,Gran Rosario,1. Resto país,62605,593227,10.553295787278731
2009-Q1,Pampeana,Gran Santa Fe,1. Resto país,25757,213313,12.074744624096983
2009-Q1,Pampeana,Mar del Plata - Batan,1. Resto país,24601,285530,8.615907260182817
2009-Q1,Pampeana,Rio Cuarto,1. Resto país,5259,70868,7.420838742450754
2009-Q1,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,7240,79053,9.15841271046007
2009-Q1,Pampeana,Santa Rosa - Toay,1. Resto país,1498,49943,2.9994193380453718
2009-Q1,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,3247,61105,5.313804107683496
2009-Q1,Patagonica,Neuquen - Plottier,1. Resto país,8784,123562,7.108981725773296
2009-Q1,Patagonica,Rawson - Trelew,1. Resto país,4590,56558,8.115562785105555
2009-Q1,Patagonica,Rio Gallegos,1. Resto país,1167,43980,2.6534788540245566
2009-Q1,Patagonica,Ushuaia - Rio Grande,1. Resto país,4220,53033,7.9573095996832155
2009-Q1,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,3955,34031,11.621756633657547
2009-Q2,Cuyo,Gran Mendoza,1. Resto país,28108,392503,7.161219149917325
2009-Q2,Cuyo,Gran San Juan,1. Resto país,16260,186760,8.706361105161704
2009-Q2,Cuyo,San Luis - El Chorrillo,1. Resto país,1626,81552,1.993819894055327
2009-Q2,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,88704,1587511,5.587614825976009
2009-Q2,Gran Buenos Aires,Partidos del GBA,1. Resto país,467408,4714691,9.913862859729301
2009-Q2,Nordeste,Corrientes,1. Resto país,7484,136669,5.476004068223225
2009-Q2,Nordeste,Formosa,1. Resto país,3504,80486,4.353552170563825
2009-Q2,Nordeste,Gran Resistencia,1. Resto país,2618,127422,2.0545902591389242
2009-Q2,Nordeste,Posadas,1. Resto país,4076,114845,3.5491314380251646
2009-Q2,Noroeste,Gran Catamarca,2. NOA-Resto,7173,85363,8.402938041071659
2009-Q2,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,32949,340912,9.66495752569578
2009-Q2,Noroeste,Jujuy - Palpala,2. NOA-Resto,8640,127539,6.774398419307036
2009-Q2,Noroeste,La Rioja,3. La Rioja,5302,74580,7.109144542772862
2009-Q2,Noroeste,S. del Estero - La Banda,2. NOA-Resto,6689,138341,4.835153714372456
2009-Q2,Noroeste,Salta,2. NOA-Resto,22289,223751,9.961519725051508
2009-Q2,Pampeana,Bahia Blanca - Cerri,1. Resto país,14795,140923,10.49864110187833
2009-Q2,Pampeana,Concordia,1. Resto país,3828,59250,6.460759493670887
2009-Q2,Pampeana,Gran Cordoba,1. Resto país,64613,665793,9.70466796737124
2009-Q2,Pampeana,Gran La Plata,1. Resto país,25184,335923,7.496956147688608
2009-Q2,Pampeana,Gran Parana,1. Resto país,8546,112583,7.590844088361476
2009-Q2,Pampeana,Gran Rosario,1. Resto país,61346,582981,10.522812921861947
2009-Q2,Pampeana,Gran Santa Fe,1. Resto país,24208,214053,11.309348619267192
2009-Q2,Pampeana,Mar del Plata - Batan,1. Resto país,42995,296726,14.489798669479587
2009-Q2,Pampeana,Rio Cuarto,1. Resto país,6894,74572,9.2447567451590409
2009-Q2,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,7470,75810,9.853581321725366
2009-Q2,Pampeana,Santa Rosa - Toay,1. Resto país,2980,54408,5.477135715335979
2009-Q2,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,3739,59809,6.251567489842666
2009-Q2,Patagonica,Neuquen - Plottier,1. Resto país,11385,119692,9.511913912375096
2009-Q2,Patagonica,Rawson - Trelew,1. Resto país,3584,56216,6.375409136188985
2009-Q2,Patagonica,Rio Gallegos,1. Resto país,1178,45275,2.60187741579238
2009-Q2,Patagonica,Ushuaia - Rio Grande,1. Resto país,6144,52025,11.8097068716963
2009-Q2,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,3959,34303,11.54126461242457
2009-Q3,Cuyo,Gran Mendoza,1. Resto país,24791,387259,6.401658838141916
2009-Q3,Cuyo,Gran San Juan,1. Resto país,14675,181781,8.072900908235734
2009-Q3,Cuyo,San Luis - El Chorrillo,1. Resto país,2247,83079,2.7046546058570757
2009-Q3,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,121593,1587023,7.661703705617374
2009-Q3,Gran Buenos Aires,Partidos del GBA,1. Resto país,498142,4714923,10.56522025916436
2009-Q3,Nordeste,Corrientes,1. Resto país,6525,136055,4.795854617617875
2009-Q3,Nordeste,Formosa,1. Resto país,2915,79549,3.664408100667513
2009-Q3,Nordeste,Gran Resistencia,1. Resto país,3656,127137,2.875638091192965
2009-Q3,Nordeste,Posadas,1. Resto país,5011,115361,4.34375568866428
2009-Q3,Noroeste,Gran Catamarca,2. NOA-Resto,6884,79644,8.64346341218422
2009-Q3,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,35473,354707,10.000648422500824
2009-Q3,Noroeste,Jujuy - Palpala,2. NOA-Resto,7437,123503,6.021716071674373
2009-Q3,Noroeste,La Rioja,3. La Rioja,4349,74971,5.8009096850782305
2009-Q3,Noroeste,S. del Estero - La Banda,2. NOA-Resto,8582,139764,6.140350877192982
2009-Q3,Noroeste,Salta,2. NOA-Resto,15235,218489,6.972891083761653
2009-Q3,Pampeana,Bahia Blanca - Cerri,1. Resto país,11495,141159,8.143299399967413
2009-Q3,Pampeana,Concordia,1. Resto país,3971,57279,6.932732764189319
2009-Q3,Pampeana,Gran Cordoba,1. Resto país,72095,666395,10.818658603380877
2009-Q3,Pampeana,Gran La Plata,1. Resto país,20865,345635,6.03671503175315
2009-Q3,Pampeana,Gran Parana,1. Resto país,7357,114158,6.444576814590304
2009-Q3,Pampeana,Gran Rosario,1. Resto país,59602,578591,10.30123178549269
